version,use_good_ori_only,numerical_preprocess_normalization,numerical_preprocess_num_nearest_neighbor,image_preprocess_image_size,image_preprocess_normalization,image_preprocess_augmentation,image_preprocess_mask_dilation,dfu_classes,attention_type,encoder_filters,encoder_kernel_size,encoder_dropout_prob,encoder_normalization,num_group_norm,num_conv,ds_stride,imag_fcn,imag_dropout_prob,clin_fcn,clin_dropout_prob,mixed_fcn,mixed_dropout_prob,loss_name,class_weight,lr,batch_size,epoch_size
hs_1445,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1446,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1447,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1448,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1449,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1450,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1451,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1452,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1453,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1454,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1455,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1456,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1457,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1458,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1459,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1460,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1461,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1462,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1463,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1464,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1465,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1466,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1467,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1468,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1469,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1470,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1471,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1472,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1473,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1474,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1475,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1476,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1477,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1478,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1479,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1480,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1481,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1482,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1483,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1484,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1485,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1486,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1487,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1488,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1489,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1490,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1491,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1492,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1493,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1494,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1495,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1496,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1497,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1498,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1499,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1500,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1501,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1502,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1503,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1504,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1505,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1506,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1507,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1508,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1509,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1510,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1511,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1512,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1513,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1514,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1515,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1516,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1517,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1518,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1519,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1520,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1521,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1522,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1523,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1524,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1525,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1526,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1527,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1528,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1529,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1530,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1531,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1532,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1533,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1534,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1535,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1536,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1537,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1538,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1539,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1540,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1541,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1542,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1543,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1544,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1545,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1546,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1547,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1548,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1549,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1550,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1551,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1552,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1553,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1554,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1555,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1556,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1557,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1558,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1559,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1560,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1561,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1562,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1563,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1564,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,8,30
