version,use_new_gt,numerical_preprocess_normalization,numerical_preprocess_num_nearest_neighbor,use_good_ori_only,image_preprocess_image_size,image_preprocess_normalization,image_preprocess_augmentation,image_preprocess_mask_dilation,dfu_classes,use_images_only,skip_clin_mlp,attention_type,encoder_filters,encoder_kernel_size,encoder_dropout_prob,encoder_normalization,num_group_norm,num_conv,ds_stride,apply_pooling,imag_fcn,imag_dropout_prob,clin_fcn,clin_dropout_prob,mixed_fcn,mixed_dropout_prob,loss_name,class_weight,lr,batch_size,epoch_size
hs_427,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,True,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-06,4,30
hs_428,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,True,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-06,4,30
hs_429,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,True,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-06,4,30
hs_430,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,True,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-06,4,30
hs_431,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,True,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-06,4,30
hs_432,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,True,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-06,4,30
hs_433,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_434,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_435,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_436,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_437,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_438,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_439,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_440,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_441,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_442,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_443,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_444,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_445,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_446,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_447,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_448,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_449,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_450,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_451,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_452,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_453,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_454,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_455,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_456,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_457,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_458,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_459,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_460,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_461,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_462,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_463,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_464,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_465,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_466,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_467,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_468,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_469,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_470,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_471,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_472,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_473,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_474,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_475,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_476,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_477,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_478,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_479,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_480,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_481,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_482,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_483,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_484,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_485,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_486,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_487,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_488,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_489,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_490,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_491,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_492,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_493,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_494,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_495,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_496,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_497,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_498,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_499,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_500,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_501,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_502,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_503,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_504,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64]",3,0.5,group,16,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_505,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_506,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_507,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_508,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_509,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_510,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_511,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_512,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_513,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_514,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_515,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_516,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_517,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_518,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_519,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_520,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_521,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_522,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_523,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_524,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_525,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_526,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_527,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_528,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_529,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_530,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_531,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_532,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_533,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_534,False,standard,5,True,"[700, 700]",min_max_local,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_535,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_536,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_537,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_538,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_539,False,standard,5,True,"[700, 700]",min_max_global,,0,2,False,True,0,"[16, 32, 64, 128]",3,0.5,group,8,1,2,True,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
